max_rh_93710,max_soil_temp_93710,min_wss_93720,date,Season,year,aqi,ozone,pm25,nox,pollutant,CarryOver,classification
77,21.3,1.5,2018-05-10T00:00:00,0.25,2018,57,0.0568000003695488,14.0,0.0101,ozone,63,moderate
91,21.3,0.0,2018-10-14T00:00:00,0.75,2018,60,0.055699996650219,16.2,0.0225,pm25,65,moderate
90,21.3,0.0,2018-10-10T00:00:00,0.75,2018,83,0.0516999959945679,27.3,0.0225,pm25,61,moderate
73,21.3,1.5,2018-06-11T00:00:00,0.25,2018,81,0.0641999840736389,11.8,0.0176,ozone,125,moderate
62,22.3,3.1,2018-05-30T00:00:00,0.25,2018,60,0.0576000027358532,16.5,0.0099,pm25,49,moderate
80,22.3,0.0,2018-09-17T00:00:00,1.0,2018,61,0.0579999983310699,13.9,0.0277,ozone,72,moderate
76,22.3,0.0,2018-09-26T00:00:00,0.75,2018,200,0.0985999703407288,25.7,0.0289,ozone,201,unhealthy
79,22.3,1.5,2018-09-18T00:00:00,1.0,2018,72,0.0613999925553799,16.3,0.0139,ozone,89,moderate
77,23.3,1.5,2018-09-14T00:00:00,1.0,2018,88,0.0663999915122986,12.6,0.0303,ozone,58,moderate
80,24.3,0.0,2018-08-29T00:00:00,1.0,2018,97,0.0689999461174011,17.2,0.0091,ozone,70,moderate
74,24.3,1.5,2018-06-29T00:00:00,1.0,2018,92,0.0674999952316284,14.6,0.0121,ozone,89,moderate
83,24.3,2.1,2018-08-28T00:00:00,1.0,2018,77,0.0628999471664429,19.2,0.0099,ozone,97,moderate
59,25.3,1.5,2018-07-24T00:00:00,1.0,2018,82,0.0644999742507935,20.5,0.0133,ozone,137,moderate
55,25.3,2.1,2018-07-22T00:00:00,1.0,2018,69,0.0603999905288219,15.9,0.0074,ozone,152,moderate
77,25.3,0.0,2018-08-10T00:00:00,1.0,2018,200,0.101699948310852,67.1,0.0342,ozone,110,unhealthy
67,25.3,1.5,2018-08-14T00:00:00,1.0,2018,96,0.0688999891281128,26.0,0.0166,ozone,107,moderate
59,26.3,1.5,2018-08-02T00:00:00,1.0,2018,201,0.0878999829292297,32.0,0.0157,ozone,156,very unhealthy
78,26.3,0.0,2018-08-01T00:00:00,1.0,2018,201,0.0965999960899353,67.3,0.0249,ozone,201,very unhealthy
95,9.9,3.1,2018-03-01T00:00:00,0.0,2018,44,0.0329999998211861,10.6,0.0123,pm25,39,good
98,9.9,0.0,2018-01-28T00:00:00,0.0,2018,117,0.0408999919891357,42.1,0.0731,pm25,92,unhealthy 4 sensitive
94,9.9,0.0,2018-01-02T00:00:00,0.0,2018,164,0.0346000045537949,81.5,0.0721999,pm25,171,unhealthy
89,9.9,0.0,2018-02-25T00:00:00,0.0,2018,62,0.0463000014424324,17.3,0.0658,pm25,58,moderate
88,10.4,0.0,2018-02-15T00:00:00,0.0,2018,46,0.0403999909758568,11.0,0.0423,pm25,68,good
99,10.9,0.0,2018-01-24T00:00:00,0.0,2018,127,0.0371000058948994,46.0,0.0558,pm25,58,unhealthy 4 sensitive
99,10.9,0.0,2018-01-04T00:00:00,0.0,2018,164,0.0291000045835972,81.4,0.0252,pm25,86,unhealthy
99,10.9,0.0,2018-01-31T00:00:00,0.0,2018,143,0.0316000059247017,52.6,0.0716,pm25,152,unhealthy 4 sensitive
98,11.4,0.0,2018-02-04T00:00:00,0.0,2018,131,0.0564999990165234,47.7,0.0344,pm25,130,unhealthy 4 sensitive
89,11.9,0.0,2018-03-08T00:00:00,0.0,2018,48,0.0488999933004379,11.6,0.0612,pm25,65,good
99,11.9,0.0,2018-01-11T00:00:00,0.0,2018,58,0.0328000001609325,15.4,0.0677,pm25,87,moderate
100,12.9,0.0,2018-12-20T00:00:00,0.75,2018,106,0.0243000015616417,37.5,0.0723,pm25,114,unhealthy 4 sensitive
97,12.9,0.0,2018-03-26T00:00:00,0.25,2018,41,0.0436999946832657,9.8,0.0292,pm25,54,good
100,12.9,0.0,2018-12-21T00:00:00,0.0,2018,114,0.0147999972105026,40.6,0.0296,pm25,107,unhealthy 4 sensitive
98,13.4,0.0,2018-03-22T00:00:00,0.25,2018,60,0.0368000008165836,16.4,0.0108,pm25,44,moderate
100,13.9,0.0,2018-12-07T00:00:00,0.75,2018,95,0.0232999995350838,32.9,0.0716,pm25,133,moderate
95,13.9,1.5,2018-03-13T00:00:00,0.0,2018,36,0.0368999913334846,8.6,0.0202,pm25,43,good
95,13.9,0.0,2018-12-04T00:00:00,0.75,2018,70,0.0238999910652637,21.0,0.0361,pm25,60,moderate
100,13.9,0.0,2018-12-08T00:00:00,0.75,2018,133,0.0238999910652637,48.4,0.0504,pm25,98,unhealthy 4 sensitive
97,14.9,0.0,2018-11-19T00:00:00,0.75,2018,164,0.0496999956667423,80.2,0.09,pm25,162,unhealthy
100,15.4,0.0,2018-11-26T00:00:00,0.75,2018,92,0.0323999933898449,31.7,0.0553,pm25,104,moderate
100,15.4,0.0,2018-11-25T00:00:00,0.75,2018,87,0.0208999924361706,29.1,0.0438,pm25,92,moderate
99,15.4,0.0,2018-11-29T00:00:00,0.75,2018,52,0.035300001502037,12.6,0.0224,pm25,56,moderate
86,15.4,0.0,2018-04-15T00:00:00,0.25,2018,63,0.0566999949514866,17.8,0.0144,pm25,45,moderate
87,15.9,4.6,2018-04-12T00:00:00,0.25,2018,47,0.0511999949812889,6.7,0.0053,ozone,46,good
97,16.8,0.0,2018-04-07T00:00:00,0.25,2018,56,0.040499996393919,14.5,0.0057,pm25,45,moderate
94,16.8,0.0,2018-05-03T00:00:00,0.25,2018,62,0.0559999980032444,17.4,0.0153,pm25,119,moderate
97,16.8,0.0,2018-04-03T00:00:00,0.25,2018,53,0.0554999969899654,11.7,0.0232,ozone,58,moderate
92,16.8,0.0,2018-05-02T00:00:00,0.25,2018,56,0.055699996650219,14.6,0.0197,pm25,62,moderate
94,19.8,0.0,2018-10-23T00:00:00,0.75,2018,87,0.0643999576568604,29.3,0.0433,pm25,84,moderate
82,20.8,1.5,2018-05-19T00:00:00,0.25,2018,58,0.056999996304512,14.7,0.0079,ozone,57,moderate
78,20.8,2.1,2018-05-20T00:00:00,0.25,2018,57,0.0536999963223934,14.8,0.0049,pm25,53,moderate
76,21.8,0.0,2018-06-10T00:00:00,0.25,2018,45,0.0486000031232834,9.7,0.0079,ozone,81,good
80,21.8,0.0,2018-10-08T00:00:00,0.75,2018,64,0.05460000410676,18.4,0.0332,pm25,94,moderate
83,22.8,0.0,2018-06-23T00:00:00,1.0,2018,139,0.0818999409675598,45.3,0.0217,ozone,98,unhealthy 4 sensitive
63,22.8,0.0,2018-06-15T00:00:00,0.25,2018,123,0.0773999691009521,16.5,0.0187,ozone,81,unhealthy 4 sensitive
76,22.8,1.5,2018-09-29T00:00:00,0.75,2018,67,0.0528999902307987,19.9,0.0091,pm25,68,moderate
64,22.8,0.0,2018-06-14T00:00:00,0.25,2018,92,0.0674999952316284,14.3,0.0122,ozone,123,moderate
47,24.8,0.0,2018-07-08T00:00:00,1.0,2018,87,0.0658999681472778,13.1,0.0084,ozone,80,moderate
62,24.8,0.0,2018-07-11T00:00:00,1.0,2018,144,0.083299994468689,16.7,0.0186,ozone,98,unhealthy 4 sensitive
64,24.8,0.0,2018-07-07T00:00:00,1.0,2018,141,0.0822999477386475,20.0,0.0106,ozone,87,unhealthy 4 sensitive
79,24.8,0.0,2018-08-07T00:00:00,1.0,2018,155,0.11269998550415,63.6,0.0266,pm25,201,unhealthy
100,10.5,0.0,2019-02-24T00:00:00,0.0,2019,80,0.0503999926149845,25.9,0.0308,pm25,54,moderate
94,11.0,0.0,2019-02-25T00:00:00,0.0,2019,54,0.0451000034809113,13.5,0.0212,pm25,58,moderate
100,11.0,0.0,2019-01-07T00:00:00,0.0,2019,58,0.0354999974370003,15.2,0.0235,pm25,76,moderate
100,11.5,0.0,2019-02-07T00:00:00,0.0,2019,72,0.0397999994456768,22.1,0.063,pm25,60,moderate
94,11.5,0.0,2019-01-08T00:00:00,0.0,2019,76,0.0343999937176704,23.9,0.0397,pm25,84,moderate
100,12.0,0.0,2019-01-29T00:00:00,0.0,2019,143,0.0316000059247017,52.6,0.0576,pm25,141,unhealthy 4 sensitive
100,12.0,0.0,2019-01-14T00:00:00,0.0,2019,81,0.0112999975681305,26.3,0.0417,pm25,56,moderate
79,12.5,1.5,2019-02-27T00:00:00,0.0,2019,52,0.0368999913334846,12.7,0.0142,pm25,53,moderate
97,12.5,0.0,2019-02-05T00:00:00,0.0,2019,52,0.0394999980926514,12.7,0.0296,pm25,88,moderate
99,13.0,0.0,2019-12-29T00:00:00,0.0,2019,63,0.031300000846386,18.0,0.0312,pm25,95,moderate
100,13.0,1.5,2019-03-01T00:00:00,0.0,2019,79,0.0331000052392483,25.3,0.0127,pm25,79,moderate
98,13.0,1.5,2019-02-28T00:00:00,0.0,2019,53,0.0342999994754791,13.2,0.0078,pm25,79,moderate
100,13.5,0.0,2019-12-22T00:00:00,0.0,2019,66,0.0316999964416027,19.0,0.0206,pm25,38,moderate
99,13.5,0.0,2019-12-21T00:00:00,0.0,2019,59,0.0271000042557716,16.0,0.0514,pm25,66,moderate
96,13.5,0.0,2019-03-18T00:00:00,0.0,2019,74,0.0621000044047832,15.8,0.0234,ozone,71,moderate
97,13.5,0.0,2019-03-08T00:00:00,0.0,2019,42,0.0451000034809113,8.3,0.0217,ozone,48,good
100,13.5,0.0,2019-12-23T00:00:00,0.0,2019,38,0.0213000029325485,9.0,0.016,pm25,95,good
100,14.0,0.0,2019-03-26T00:00:00,0.25,2019,62,0.0533000007271767,17.3,0.0191,pm25,55,moderate
59,14.0,0.0,2019-03-04T00:00:00,0.0,2019,39,0.0421999953687191,6.4,0.0134,ozone,72,good
99,17.0,0.0,2019-11-18T00:00:00,0.75,2019,112,0.0653999447822571,39.9,0.037,pm25,109,unhealthy 4 sensitive
99,17.0,0.0,2019-11-19T00:00:00,0.75,2019,109,0.0613000020384789,38.6,0.0362,pm25,66,unhealthy 4 sensitive
78,23.0,0.0,2019-06-12T00:00:00,0.25,2019,201,0.0914999842643738,22.9,0.0172,ozone,201,very unhealthy
71,23.0,1.5,2019-06-14T00:00:00,0.25,2019,70,0.0608000010251999,16.3,0.0098,ozone,75,moderate
67,23.0,0.0,2019-06-13T00:00:00,0.25,2019,201,0.0930999517440796,20.4,0.011,ozone,70,very unhealthy
81,25.0,1.5,2019-08-21T00:00:00,1.0,2019,102,0.0653999447822571,36.1,0.01,pm25,83,unhealthy 4 sensitive
73,25.0,0.0,2019-07-25T00:00:00,1.0,2019,201,0.0950999855995178,26.7,0.0163,ozone,201,very unhealthy
88,25.0,0.0,2019-08-13T00:00:00,1.0,2019,118,0.0758000016212463,17.3,0.022,ozone,146,unhealthy 4 sensitive
74,27.0,1.5,2019-07-27T00:00:00,1.0,2019,201,0.0898999571800232,22.6,0.0097,ozone,201,very unhealthy
88,17.5,0.0,2019-11-01T00:00:00,0.75,2019,96,0.0513999909162521,33.5,0.0784,pm25,91,moderate
95,21.5,0.0,2019-10-03T00:00:00,0.75,2019,66,0.0596000030636787,17.3,0.0264,ozone,102,moderate
76,23.5,2.6,2019-06-27T00:00:00,1.0,2019,55,0.0519999973475933,14.2,0.0044,pm25,56,moderate
78,24.5,2.1,2019-08-11T00:00:00,1.0,2019,52,0.0516000054776669,12.5,0.0073,pm25,73,moderate
68,25.5,0.0,2019-09-02T00:00:00,1.0,2019,201,0.0889999866485596,20.8,0.0127,ozone,109,very unhealthy
74,25.5,2.1,2019-08-09T00:00:00,1.0,2019,59,0.0576000027358532,12.7,0.0089,ozone,70,moderate
78,25.5,0.0,2019-08-24T00:00:00,1.0,2019,201,0.0925999879837036,24.2,0.0109,ozone,91,very unhealthy
85,27.5,0.0,2019-07-28T00:00:00,1.0,2019,201,0.085599958896637,29.1,0.016,ozone,145,very unhealthy
100,10.6,0.0,2019-02-19T00:00:00,0.0,2019,78,0.040499996393919,24.9,0.0402,pm25,81,moderate
100,10.6,0.0,2019-01-02T00:00:00,0.0,2019,124,0.0328999906778336,45.0,0.0777,pm25,107,unhealthy 4 sensitive
97,11.1,1.5,2019-02-10T00:00:00,0.0,2019,70,0.0453999936580658,21.3,0.0348,pm25,53,moderate
96,11.1,1.5,2019-02-09T00:00:00,0.0,2019,45,0.0411999933421612,10.9,0.0069,pm25,70,good
100,11.1,0.0,2019-02-11T00:00:00,0.0,2019,53,0.0433999933302402,12.9,0.0435,pm25,75,moderate
100,11.6,0.0,2019-01-25T00:00:00,0.0,2019,108,0.0364999994635582,38.2,0.064,pm25,116,unhealthy 4 sensitive
100,11.6,0.0,2019-02-16T00:00:00,0.0,2019,48,0.0398999936878681,11.4,0.0254,pm25,69,good
100,11.6,0.0,2019-01-24T00:00:00,0.0,2019,94,0.0336000025272369,32.7,0.0692,pm25,108,moderate
85,12.1,2.1,2019-01-16T00:00:00,0.0,2019,61,0.0309999994933605,16.9,0.0141,pm25,63,moderate
99,12.1,0.0,2019-02-06T00:00:00,0.0,2019,88,0.037699993699789,29.7,0.0735,pm25,72,moderate
98,12.6,0.0,2019-02-04T00:00:00,0.0,2019,51,0.0374999977648258,12.1,0.009,pm25,52,moderate
100,12.6,0.0,2019-01-17T00:00:00,0.0,2019,63,0.0283999927341938,17.6,0.0158,pm25,58,moderate
100,13.1,1.5,2019-03-02T00:00:00,0.0,2019,79,0.0339999981224537,25.3,0.007,pm25,34,moderate
100,13.1,0.0,2019-03-17T00:00:00,0.0,2019,59,0.0573999918997288,14.6,0.029,ozone,74,moderate
100,13.6,0.0,2019-12-20T00:00:00,0.75,2019,102,0.0331999957561493,36.0,0.0545,pm25,59,unhealthy 4 sensitive
100,13.6,0.0,2019-12-24T00:00:00,0.0,2019,95,0.0298999920487404,33.0,0.0448,pm25,76,moderate
100,13.6,0.0,2019-12-25T00:00:00,0.0,2019,76,0.0342999994754791,24.0,0.0353,pm25,70,moderate
94,14.1,0.0,2019-03-05T00:00:00,0.0,2019,72,0.0338999927043915,22.2,0.0136,pm25,37,moderate
100,14.6,0.0,2019-04-01T00:00:00,0.25,2019,56,0.0562999993562698,14.3,0.0268,pm25,73,moderate
100,15.1,0.0,2019-04-06T00:00:00,0.25,2019,51,0.055100005120039,12.0,0.02,ozone,58,moderate
98,17.2,0.0,2019-11-10T00:00:00,0.75,2019,131,0.0727999806404114,47.8,0.0549,pm25,123,unhealthy 4 sensitive
91,17.2,0.0,2019-11-05T00:00:00,0.75,2019,124,0.0774999856948853,33.4,0.0727,ozone,115,unhealthy 4 sensitive
94,17.2,0.0,2019-11-03T00:00:00,0.75,2019,102,0.071399986743927,30.8,0.0548,ozone,118,unhealthy 4 sensitive
99,17.2,0.0,2019-11-16T00:00:00,0.75,2019,99,0.0533000007271767,34.8,0.0537,pm25,96,moderate
99,17.2,0.0,2019-11-09T00:00:00,0.75,2019,134,0.0747999548912048,48.9,0.0495,pm25,131,unhealthy 4 sensitive
98,17.2,0.0,2019-11-06T00:00:00,0.75,2019,115,0.074999988079071,30.1,0.0537,ozone,130,unhealthy 4 sensitive
96,17.2,0.0,2019-11-11T00:00:00,0.75,2019,123,0.077299952507019,32.3,0.0428,ozone,136,unhealthy 4 sensitive
97,17.2,0.0,2019-11-07T00:00:00,0.75,2019,130,0.0792999863624573,34.1,0.0716,ozone,137,unhealthy 4 sensitive
91,17.2,0.0,2019-11-14T00:00:00,0.75,2019,127,0.0682999491691589,46.1,0.0526,pm25,90,unhealthy 4 sensitive
99,17.2,0.0,2019-11-13T00:00:00,0.75,2019,119,0.0667999982833862,43.0,0.0713,pm25,127,unhealthy 4 sensitive
98,17.2,0.0,2019-11-12T00:00:00,0.75,2019,136,0.0810999870300293,34.8,0.0813,ozone,119,unhealthy 4 sensitive
98,17.2,0.0,2019-11-08T00:00:00,0.75,2019,137,0.0811999440193176,39.3,0.0699,ozone,134,unhealthy 4 sensitive
80,23.2,1.5,2019-07-10T00:00:00,1.0,2019,57,0.055699996650219,14.9,0.0081,pm25,68,moderate
78,23.2,0.0,2019-06-28T00:00:00,1.0,2019,56,0.0533999912440777,14.3,0.0081,pm25,77,moderate
83,25.2,0.0,2019-08-23T00:00:00,1.0,2019,99,0.0702999830245972,30.7,0.0216,ozone,201,moderate
65,25.2,0.0,2019-07-23T00:00:00,1.0,2019,146,0.083899974822998,30.9,0.0126,ozone,200,unhealthy 4 sensitive
98,16.7,0.0,2019-11-21T00:00:00,0.75,2019,66,0.0384999997913837,19.4,0.0548,pm25,69,moderate
82,22.7,0.0,2019-07-03T00:00:00,1.0,2019,69,0.0604999996721745,14.5,0.0101,ozone,182,moderate
81,22.7,0.0,2019-06-11T00:00:00,0.25,2019,134,0.0804999470710754,22.1,0.0212,ozone,201,unhealthy 4 sensitive
76,22.7,1.5,2019-07-04T00:00:00,1.0,2019,182,0.0618999935686588,115.7,0.0094,pm25,87,unhealthy
84,22.7,1.5,2019-07-05T00:00:00,1.0,2019,87,0.0659999847412109,25.2,0.0144,ozone,113,moderate
79,22.7,1.5,2019-07-08T00:00:00,1.0,2019,58,0.056999996304512,15.5,0.0079,pm25,50,moderate
82,24.7,0.0,2019-08-12T00:00:00,1.0,2019,73,0.0618000030517578,15.8,0.0239,ozone,118,moderate
61,25.7,0.0,2019-08-26T00:00:00,1.0,2019,201,0.0852999687194824,30.1,0.0168,ozone,130,very unhealthy
78,25.7,0.0,2019-08-17T00:00:00,1.0,2019,201,0.0900999903678894,41.0,0.009,ozone,63,very unhealthy
78,25.7,0.0,2019-08-15T00:00:00,1.0,2019,200,0.0972999930381775,25.8,0.0198,ozone,200,unhealthy
85,25.7,0.0,2019-08-31T00:00:00,1.0,2019,97,0.0691999793052673,22.7,0.0132,ozone,135,moderate
76,25.7,0.0,2019-09-07T00:00:00,1.0,2019,118,0.0758000016212463,18.2,0.0105,ozone,53,unhealthy 4 sensitive
72,25.7,0.0,2019-08-16T00:00:00,1.0,2019,200,0.103599965572357,26.2,0.0223,ozone,201,unhealthy
75,26.7,0.0,2019-07-26T00:00:00,1.0,2019,201,0.0895999670028687,21.5,0.0169,ozone,201,very unhealthy
95,10.2,0.0,2019-01-05T00:00:00,0.0,2019,72,0.0351000055670738,22.2,0.0472,pm25,68,moderate
100,10.2,0.0,2019-01-04T00:00:00,0.0,2019,111,0.0283000022172928,39.5,0.0743,pm25,72,unhealthy 4 sensitive
100,10.7,0.0,2019-02-18T00:00:00,0.0,2019,91,0.0366999953985214,31.0,0.038,pm25,78,moderate
100,10.7,0.0,2019-02-12T00:00:00,0.0,2019,75,0.0361000038683414,23.3,0.085,pm25,36,moderate
98,11.2,0.0,2019-02-08T00:00:00,0.0,2019,60,0.0439999997615814,16.6,0.0341,pm25,45,moderate
99,11.7,0.0,2019-02-15T00:00:00,0.0,2019,37,0.0391000024974346,8.8,0.0112,pm25,48,good
100,11.7,0.0,2019-02-14T00:00:00,0.0,2019,39,0.0423000007867813,8.8,0.0135,ozone,37,good
100,12.2,0.0,2019-01-30T00:00:00,0.0,2019,141,0.040999997407198,51.8,0.0594,pm25,116,unhealthy 4 sensitive
100,12.2,0.0,2019-01-10T00:00:00,0.0,2019,72,0.0251000039279461,22.1,0.0257,pm25,83,moderate
99,12.7,0.0,2019-03-15T00:00:00,0.0,2019,56,0.0523999929428101,14.4,0.0539,pm25,64,moderate
99,12.7,2.6,2019-02-02T00:00:00,0.0,2019,48,0.0396999940276146,11.5,0.0064,pm25,37,good
100,12.7,0.0,2019-01-31T00:00:00,0.0,2019,116,0.0326000042259693,41.7,0.0267,pm25,70,unhealthy 4 sensitive
100,12.7,0.0,2019-02-01T00:00:00,0.0,2019,70,0.0288999937474728,21.3,0.0283,pm25,48,moderate
91,12.7,4.1,2019-02-03T00:00:00,0.0,2019,37,0.0403000004589558,7.4,0.0048,ozone,51,good
100,12.7,0.0,2019-03-11T00:00:00,0.0,2019,45,0.0426999963819981,10.8,0.0314,pm25,79,good
100,12.7,0.0,2019-03-10T00:00:00,0.0,2019,46,0.0501999966800213,10.1,0.023,ozone,45,good
95,13.7,0.0,2019-03-23T00:00:00,0.25,2019,65,0.0521999932825565,18.7,0.0104,pm25,85,moderate
100,13.7,0.0,2019-03-24T00:00:00,0.25,2019,85,0.05519999563694,28.4,0.0189,pm25,67,moderate
100,13.7,0.0,2019-03-07T00:00:00,0.0,2019,46,0.038199994713068,11.1,0.0273,pm25,42,good
100,13.7,0.0,2019-03-22T00:00:00,0.25,2019,53,0.0513000003993511,13.0,0.0294,pm25,65,moderate
94,14.2,2.6,2019-03-29T00:00:00,0.25,2019,44,0.0476999953389168,9.7,0.0099,ozone,76,good
99,14.2,0.0,2019-03-30T00:00:00,0.25,2019,76,0.0476000048220158,24.1,0.0111,pm25,56,moderate
98,14.2,0.0,2019-03-27T00:00:00,0.25,2019,55,0.0351999960839748,13.8,0.0153,pm25,56,moderate
94,14.2,0.0,2019-03-28T00:00:00,0.25,2019,56,0.0481000058352947,14.3,0.0119,pm25,44,moderate
89,15.7,1.5,2019-04-10T00:00:00,0.25,2019,53,0.04789999127388,13.0,0.0088,pm25,58,moderate
100,15.7,0.0,2019-04-08T00:00:00,0.25,2019,68,0.0441000051796436,20.3,0.0154,pm25,52,moderate
90,25.4,0.0,2019-09-08T00:00:00,1.0,2019,53,0.0433999933302402,13.1,0.0077,pm25,52,moderate
99,16.9,0.0,2019-11-20T00:00:00,0.75,2019,66,0.0298000015318394,19.4,0.0186,pm25,66,moderate
77,22.9,0.0,2019-06-29T00:00:00,1.0,2019,77,0.062999963760376,11.8,0.0079,ozone,81,moderate
64,22.9,0.0,2019-06-30T00:00:00,1.0,2019,81,0.0641999840736389,14.1,0.0108,ozone,61,moderate
69,22.9,0.0,2019-07-01T00:00:00,1.0,2019,61,0.0581000037491322,15.7,0.0106,ozone,65,moderate
70,23.9,1.5,2019-06-25T00:00:00,1.0,2019,62,0.0541999936103821,17.1,0.0109,pm25,51,moderate
69,25.9,1.5,2019-08-29T00:00:00,1.0,2019,69,0.0541999936103821,20.7,0.0097,pm25,80,moderate
68,25.9,1.5,2019-08-27T00:00:00,1.0,2019,130,0.0793999433517456,27.4,0.0186,ozone,136,unhealthy 4 sensitive
57,25.9,1.5,2019-08-28T00:00:00,1.0,2019,136,0.0809999704360962,21.7,0.016,ozone,69,unhealthy 4 sensitive
75,26.9,0.0,2019-08-07T00:00:00,1.0,2019,115,0.0748999714851379,29.2,0.0142,ozone,72,unhealthy 4 sensitive
74,27.9,1.5,2019-07-29T00:00:00,1.0,2019,145,0.0835999846458435,17.8,0.0096,ozone,109,unhealthy 4 sensitive
67,27.9,1.5,2019-07-30T00:00:00,1.0,2019,109,0.0732999444007874,21.3,0.0097,ozone,101,unhealthy 4 sensitive
95,17.1,0.0,2019-11-04T00:00:00,0.75,2019,118,0.0758000016212463,35.1,0.0591,ozone,124,unhealthy 4 sensitive
99,17.1,0.0,2019-11-17T00:00:00,0.75,2019,96,0.0583999902009964,33.7,0.0406,pm25,112,moderate
85,21.1,0.0,2019-10-06T00:00:00,0.75,2019,108,0.0726999640464783,38.4,0.0196,pm25,116,unhealthy 4 sensitive
100,10.3,0.0,2019-02-23T00:00:00,0.0,2019,93,0.0414999984204769,32.1,0.0358,pm25,80,moderate
100,10.3,0.0,2019-02-21T00:00:00,0.0,2019,38,0.037699993699789,9.0,0.0257,pm25,73,good
100,10.3,0.0,2019-02-22T00:00:00,0.0,2019,73,0.0374999977648258,22.4,0.0517,pm25,93,moderate
80,10.8,2.1,2019-02-13T00:00:00,0.0,2019,36,0.0391000024974346,7.8,0.0171,ozone,39,good
100,11.3,0.0,2019-02-17T00:00:00,0.0,2019,69,0.0403000004589558,20.8,0.0372,pm25,91,moderate
100,11.8,0.0,2019-01-09T00:00:00,0.0,2019,84,0.0283999927341938,27.6,0.0214,pm25,72,moderate
100,11.8,0.0,2019-01-15T00:00:00,0.0,2019,56,0.0311999954283237,14.6,0.0362,pm25,61,moderate
94,12.3,0.0,2019-01-12T00:00:00,0.0,2019,76,0.0406999960541725,24.0,0.0438,pm25,53,moderate
100,12.3,0.0,2019-01-11T00:00:00,0.0,2019,83,0.0223999917507172,27.1,0.0532,pm25,76,moderate
100,12.3,0.0,2019-01-13T00:00:00,0.0,2019,53,0.0348999910056591,13.1,0.0236,pm25,81,moderate
94,12.8,0.0,2019-03-14T00:00:00,0.0,2019,69,0.0494999997317791,20.8,0.0278,pm25,56,moderate
100,12.8,0.0,2019-01-18T00:00:00,0.0,2019,58,0.0321000032126904,15.3,0.0377,pm25,53,moderate
100,12.8,0.0,2019-12-30T00:00:00,0.0,2019,95,0.0173999927937984,33.0,0.0599,pm25,127,moderate
100,12.8,0.0,2019-03-12T00:00:00,0.0,2019,79,0.045499999076128,25.4,0.0345,pm25,52,moderate
98,12.8,0.0,2019-03-16T00:00:00,0.0,2019,64,0.0591000057756901,14.9,0.0257,ozone,59,moderate
80,12.8,0.0,2019-03-13T00:00:00,0.0,2019,52,0.0443999916315079,12.5,0.0151,pm25,69,moderate
99,13.3,0.0,2019-03-09T00:00:00,0.0,2019,48,0.0418999902904034,11.5,0.0244,pm25,46,good
100,13.3,0.0,2019-12-26T00:00:00,0.0,2019,70,0.0314999967813492,21.0,0.0577,pm25,89,moderate
100,13.3,0.0,2019-12-27T00:00:00,0.0,2019,89,0.0318999923765659,30.0,0.0536,pm25,119,moderate
61,13.3,2.1,2019-03-03T00:00:00,0.0,2019,34,0.0331999957561493,8.1,0.01,pm25,39,good
100,13.3,0.0,2019-12-28T00:00:00,0.0,2019,119,0.0331000052392483,43.0,0.0645,pm25,63,unhealthy 4 sensitive
100,13.8,0.0,2019-03-21T00:00:00,0.25,2019,55,0.04789999127388,13.9,0.0225,pm25,53,moderate
100,13.8,0.0,2019-03-25T00:00:00,0.25,2019,67,0.0599999986588955,19.0,0.0259,ozone,62,moderate
96,13.8,0.0,2019-03-20T00:00:00,0.25,2019,49,0.0461999960243702,11.7,0.0245,pm25,55,good
89,13.8,0.0,2019-03-19T00:00:00,0.0,2019,71,0.0554999969899654,21.5,0.0161,pm25,49,moderate
52,13.8,2.6,2019-03-06T00:00:00,0.0,2019,37,0.040499996393919,8.3,0.0073,ozone,46,good
84,15.8,5.7,2019-04-09T00:00:00,0.25,2019,52,0.0521000027656555,12.4,0.0028,pm25,53,moderate
99,16.6,0.0,2019-11-22T00:00:00,0.75,2019,69,0.0406999960541725,20.5,0.0737,pm25,70,moderate
80,22.6,0.0,2019-07-09T00:00:00,1.0,2019,50,0.0536999963223934,10.0,0.0095,ozone,57,good
79,25.6,0.0,2019-08-14T00:00:00,1.0,2019,146,0.0839999914169312,23.4,0.0391,ozone,200,unhealthy 4 sensitive
67,25.6,0.0,2019-09-04T00:00:00,1.0,2019,200,0.101999998092651,23.2,0.02,ozone,149,unhealthy
85,25.6,1.5,2019-08-19T00:00:00,1.0,2019,90,0.0667999982833862,16.7,0.0104,ozone,74,moderate
85,25.6,2.1,2019-08-20T00:00:00,1.0,2019,74,0.061999998986721,18.8,0.0098,ozone,102,moderate
62,25.6,0.0,2019-08-25T00:00:00,1.0,2019,91,0.0670999884605408,22.8,0.0058,ozone,201,moderate
68,25.6,0.0,2019-09-01T00:00:00,1.0,2019,135,0.0805999636650085,16.9,0.0159,ozone,201,unhealthy 4 sensitive
61,25.6,1.5,2019-09-03T00:00:00,1.0,2019,109,0.073199987411499,20.3,0.0149,ozone,200,unhealthy 4 sensitive
81,26.6,0.0,2019-08-04T00:00:00,1.0,2019,126,0.0780999660491943,15.9,0.0122,ozone,100,unhealthy 4 sensitive
87,26.6,0.0,2019-08-03T00:00:00,1.0,2019,148,0.0842999815940857,24.1,0.0156,ozone,126,unhealthy 4 sensitive
